tsne_1,tsne_2,Cover_Type,Cover_Type_Name,MiniBatchKMeans_cluster,Ward_cluster
-7.9314537,-51.62005,1,Spruce/Fir,1,1
-40.67711,14.1886835,2,Lodgepole Pine,1,0
32.311825,-2.4532084,1,Spruce/Fir,0,0
71.752846,37.955288,3,Ponderosa Pine,0,0
24.123045,40.881336,2,Lodgepole Pine,0,0
13.411172,14.800939,2,Lodgepole Pine,0,0
38.170425,23.609121,2,Lodgepole Pine,0,0
43.84775,-15.004123,1,Spruce/Fir,0,0
30.584948,53.405487,2,Lodgepole Pine,0,0
0.76095045,-48.681656,2,Lodgepole Pine,1,1
9.595298,-12.153615,1,Spruce/Fir,0,0
-16.189276,55.716377,2,Lodgepole Pine,1,1
-2.0227692,-46.8009,1,Spruce/Fir,1,1
-42.00524,-17.78772,2,Lodgepole Pine,1,1
-45.88235,40.665512,2,Lodgepole Pine,1,1
-53.640697,29.756859,7,Krummholz,1,1
-55.1236,-31.413092,2,Lodgepole Pine,1,1
62.81368,18.055311,1,Spruce/Fir,0,0
41.17984,-38.03972,2,Lodgepole Pine,0,0
-26.31195,-48.265762,1,Spruce/Fir,1,1
-1.6722498,58.529636,6,Douglas-fir,1,1
-1.090816,-70.81404,1,Spruce/Fir,1,1
29.68494,-1.9862527,2,Lodgepole Pine,0,0
-32.943184,-10.284016,7,Krummholz,1,1
-25.840937,18.472733,2,Lodgepole Pine,1,1
-34.010014,-73.86672,2,Lodgepole Pine,1,1
-34.72226,-26.3808,2,Lodgepole Pine,1,1
-33.167076,11.058344,2,Lodgepole Pine,1,0
-24.731224,19.332998,2,Lodgepole Pine,1,1
17.298786,3.4365602,2,Lodgepole Pine,0,0
26.86436,-3.5880015,1,Spruce/Fir,0,0
-22.90856,-25.234646,1,Spruce/Fir,1,1
33.092922,-38.74756,2,Lodgepole Pine,0,0
45.86406,0.5714697,7,Krummholz,0,0
-13.64778,-82.926346,2,Lodgepole Pine,1,1
19.347517,24.304379,2,Lodgepole Pine,0,0
-35.574955,69.41678,6,Douglas-fir,1,1
-30.05633,-76.26291,2,Lodgepole Pine,1,1
34.206898,-36.70066,5,Aspen,0,0
-44.266865,35.295406,2,Lodgepole Pine,1,1
-45.5896,-19.515356,1,Spruce/Fir,1,1
-9.726648,-39.559864,1,Spruce/Fir,1,1
-10.104308,-49.05427,1,Spruce/Fir,1,1
50.868458,-25.711502,1,Spruce/Fir,0,0
-10.151902,-23.011538,1,Spruce/Fir,1,1
-22.734606,13.451449,7,Krummholz,1,1
4.294844,25.109539,2,Lodgepole Pine,0,0
-42.301025,42.21508,2,Lodgepole Pine,1,1
-2.656725,-52.984127,2,Lodgepole Pine,1,1
59.202053,18.126692,2,Lodgepole Pine,0,0
-27.370201,-1.3881255,1,Spruce/Fir,1,1
15.952267,50.532333,3,Ponderosa Pine,1,1
-48.643658,-24.79378,2,Lodgepole Pine,1,1
-33.653778,52.64424,6,Douglas-fir,1,1
-42.89482,-51.677425,2,Lodgepole Pine,1,1
-8.451913,-41.517445,1,Spruce/Fir,1,1
-0.039923113,-23.442696,2,Lodgepole Pine,1,1
-15.827146,-44.086666,1,Spruce/Fir,1,1
9.898849,12.862845,2,Lodgepole Pine,0,0
29.0983,13.900857,2,Lodgepole Pine,0,0
-2.5229785,-24.273968,1,Spruce/Fir,1,1
73.90283,39.158245,3,Ponderosa Pine,0,0
48.059147,6.6997395,1,Spruce/Fir,0,0
30.655226,-42.06688,1,Spruce/Fir,0,0
-34.162304,-31.164608,2,Lodgepole Pine,1,1
-8.64201,40.301495,2,Lodgepole Pine,1,1
-22.400316,48.189915,2,Lodgepole Pine,1,1
-16.208933,78.08049,3,Ponderosa Pine,0,1
-14.928137,32.205353,1,Spruce/Fir,1,1
-41.428463,-1.0565825,1,Spruce/Fir,1,1
60.903763,55.24714,3,Ponderosa Pine,0,0
26.084219,-37.681026,1,Spruce/Fir,0,0
1.739404,18.526737,2,Lodgepole Pine,1,1
47.450417,-5.8371367,1,Spruce/Fir,0,0
42.499733,-44.154263,1,Spruce/Fir,0,0
35.30249,12.390625,2,Lodgepole Pine,0,0
36.076668,2.4440856,2,Lodgepole Pine,0,0
18.90958,0.8220425,2,Lodgepole Pine,0,0
49.35008,38.450962,1,Spruce/Fir,0,0
11.094866,-15.819519,7,Krummholz,1,0
55.558228,-36.46238,1,Spruce/Fir,0,0
-5.2267437,-38.688812,1,Spruce/Fir,1,1
18.753197,16.717474,2,Lodgepole Pine,0,0
-27.614668,0.03570268,2,Lodgepole Pine,1,1
-28.177622,69.96215,6,Douglas-fir,1,1
62.77277,10.604825,1,Spruce/Fir,0,0
30.085726,-32.63183,2,Lodgepole Pine,0,0
28.723085,-37.422264,1,Spruce/Fir,0,0
58.16195,12.417101,2,Lodgepole Pine,0,0
-2.9407911,-24.314445,2,Lodgepole Pine,1,1
-6.956494,56.78567,2,Lodgepole Pine,1,1
-8.616326,9.202685,1,Spruce/Fir,1,1
-54.0929,31.301338,7,Krummholz,1,1
29.007978,34.394604,2,Lodgepole Pine,0,0
-2.107116,-67.506485,2,Lodgepole Pine,1,1
-1.7564359,55.858448,3,Ponderosa Pine,1,1
-13.041261,-42.229725,1,Spruce/Fir,1,1
69.75665,39.26677,3,Ponderosa Pine,0,0
34.94178,-49.86871,2,Lodgepole Pine,0,0
70.78091,41.50769,3,Ponderosa Pine,0,0
-9.238306,30.363218,1,Spruce/Fir,1,1
33.1112,36.201176,1,Spruce/Fir,0,0
-41.53747,-21.54842,1,Spruce/Fir,1,1
40.99091,-35.159847,1,Spruce/Fir,0,0
54.117836,21.601873,2,Lodgepole Pine,0,0
-41.588493,-31.151817,2,Lodgepole Pine,1,1
-56.07722,-14.006139,2,Lodgepole Pine,1,1
13.380898,-14.159446,2,Lodgepole Pine,0,0
-23.817165,13.614415,1,Spruce/Fir,1,1
-60.53936,-19.590702,2,Lodgepole Pine,1,1
-7.7551928,-31.42677,1,Spruce/Fir,1,1
18.55887,-65.906845,2,Lodgepole Pine,0,0
-21.040827,-8.002376,2,Lodgepole Pine,1,1
29.584023,-49.062572,2,Lodgepole Pine,0,0
41.681248,-2.6218607,2,Lodgepole Pine,0,0
-16.17717,-37.060364,2,Lodgepole Pine,1,1
-6.4216967,-20.593494,1,Spruce/Fir,1,1
-13.856278,23.66601,2,Lodgepole Pine,1,1
-29.940844,-75.92049,2,Lodgepole Pine,1,1
42.09623,-10.183834,1,Spruce/Fir,0,0
-0.69942933,-42.40283,1,Spruce/Fir,1,1
-12.514456,-45.904526,2,Lodgepole Pine,1,1
42.860783,-3.0574071,1,Spruce/Fir,0,0
66.97537,42.747406,3,Ponderosa Pine,0,0
7.508444,-27.532375,1,Spruce/Fir,1,1
47.44343,8.555282,1,Spruce/Fir,0,0
15.719413,-63.507565,2,Lodgepole Pine,0,0
-12.9730835,25.73666,1,Spruce/Fir,1,1
25.435678,45.064835,2,Lodgepole Pine,0,0
45.161274,-26.854557,2,Lodgepole Pine,0,0
6.196036,40.858788,2,Lodgepole Pine,1,0
-13.875774,14.52906,7,Krummholz,1,0
-55.214626,-30.240635,2,Lodgepole Pine,1,1
-39.402412,10.764216,2,Lodgepole Pine,1,0
38.033802,-19.983486,2,Lodgepole Pine,0,0
45.5235,-6.7737656,2,Lodgepole Pine,0,0
-22.996958,15.45513,7,Krummholz,1,1
-38.2629,2.5376034,1,Spruce/Fir,1,0
-23.492727,59.164024,6,Douglas-fir,1,1
-31.116924,52.35577,2,Lodgepole Pine,1,1
-8.805352,-56.3149,1,Spruce/Fir,1,1
-54.06294,31.616629,7,Krummholz,1,1
-43.37353,-45.664303,2,Lodgepole Pine,1,1
-44.220478,29.231773,1,Spruce/Fir,1,1
-9.460557,34.9539,1,Spruce/Fir,1,1
-24.50933,36.26535,1,Spruce/Fir,1,1
-9.920703,-44.980835,2,Lodgepole Pine,1,1
62.90867,14.664679,1,Spruce/Fir,0,0
-47.091965,-16.929068,1,Spruce/Fir,1,1
43.143387,21.508146,1,Spruce/Fir,0,0
37.857964,-4.834253,2,Lodgepole Pine,0,0
0.49849045,-52.263332,1,Spruce/Fir,1,1
67.15505,42.012897,6,Douglas-fir,0,0
51.15046,-23.348635,1,Spruce/Fir,0,0
-12.944096,22.939016,1,Spruce/Fir,1,1
-43.652077,-50.259037,2,Lodgepole Pine,1,1
-7.08786,-58.0667,1,Spruce/Fir,1,1
1.8700945,-30.53175,1,Spruce/Fir,1,1
69.36188,41.24685,3,Ponderosa Pine,0,0
33.942017,-37.73738,2,Lodgepole Pine,0,0
-7.1967554,-48.63881,2,Lodgepole Pine,1,1
-34.534294,-8.613044,1,Spruce/Fir,1,1
25.063215,9.371009,2,Lodgepole Pine,0,0
28.051908,-60.42212,1,Spruce/Fir,0,0
45.173542,35.44029,2,Lodgepole Pine,0,0
61.577087,47.831387,6,Douglas-fir,0,0
-23.704336,26.592783,2,Lodgepole Pine,1,1
24.518192,33.31192,2,Lodgepole Pine,1,1
-41.606686,-1.3204498,1,Spruce/Fir,1,1
32.11762,0.5514128,1,Spruce/Fir,0,0
56.421085,-28.795372,1,Spruce/Fir,0,0
1.9856945,-30.584648,1,Spruce/Fir,1,1
39.724358,-0.9641677,2,Lodgepole Pine,0,0
35.26513,16.429695,1,Spruce/Fir,0,0
-17.333168,20.867918,2,Lodgepole Pine,1,1
31.390406,7.9077187,1,Spruce/Fir,0,0
-30.984383,-76.25998,2,Lodgepole Pine,1,1
26.371517,33.3052,1,Spruce/Fir,0,0
-7.159524,-37.113777,2,Lodgepole Pine,1,1
-25.471603,33.755253,1,Spruce/Fir,1,1
-21.803158,-49.723583,1,Spruce/Fir,1,1
16.01201,49.763798,2,Lodgepole Pine,1,1
-39.978275,-35.938534,2,Lodgepole Pine,1,1
-3.6172645,53.10399,6,Douglas-fir,1,1
42.007515,19.130663,2,Lodgepole Pine,0,0
4.556167,10.35675,2,Lodgepole Pine,1,0
-20.490797,-51.14853,1,Spruce/Fir,1,1
-6.6114655,21.087517,7,Krummholz,1,1
-14.817152,-0.43201026,2,Lodgepole Pine,1,1
-45.13913,33.59932,1,Spruce/Fir,1,1
-49.50586,-13.102784,2,Lodgepole Pine,1,1
32.956783,14.571908,2,Lodgepole Pine,0,0
44.800068,-33.063515,2,Lodgepole Pine,0,0
36.275497,-27.308926,2,Lodgepole Pine,0,0
29.557693,-48.123165,2,Lodgepole Pine,0,0
65.71916,44.407658,6,Douglas-fir,0,0
-21.92508,-30.171627,2,Lodgepole Pine,1,1
-31.0079,-76.105515,2,Lodgepole Pine,1,1
-36.08831,-38.179073,2,Lodgepole Pine,1,1
57.562325,23.613585,2,Lodgepole Pine,0,0
-3.6825347,45.40306,2,Lodgepole Pine,1,1
-45.15482,-52.48496,2,Lodgepole Pine,1,1
8.532286,46.762375,2,Lodgepole Pine,1,1
-31.787966,-72.87884,2,Lodgepole Pine,1,1
-49.988403,-46.204277,1,Spruce/Fir,1,1
-8.15177,-64.6864,1,Spruce/Fir,1,1
42.48359,-44.26096,7,Krummholz,0,0
-11.378197,1.4232055,1,Spruce/Fir,1,1
35.098972,-19.736746,2,Lodgepole Pine,0,0
0.03440674,-23.996765,2,Lodgepole Pine,1,1
40.1938,23.480206,2,Lodgepole Pine,0,0
-19.938566,-58.60172,2,Lodgepole Pine,1,1
3.3633587,27.941816,2,Lodgepole Pine,1,0
25.384052,-1.8222915,2,Lodgepole Pine,0,0
19.500992,22.820518,2,Lodgepole Pine,0,0
-16.672295,0.8850169,1,Spruce/Fir,1,1
19.418419,32.463833,2,Lodgepole Pine,0,0
32.47944,39.0268,2,Lodgepole Pine,0,0
-36.178413,-26.90161,2,Lodgepole Pine,1,1
-24.451424,69.51035,3,Ponderosa Pine,1,1
8.484272,31.247913,2,Lodgepole Pine,1,0
-0.5275846,30.826132,5,Aspen,1,1
17.446497,36.4616,1,Spruce/Fir,0,0
-36.078148,10.822646,2,Lodgepole Pine,1,0
-16.257675,-35.429455,2,Lodgepole Pine,1,1
55.13319,-29.09729,1,Spruce/Fir,0,0
32.69451,22.634928,2,Lodgepole Pine,0,0
38.52448,48.03518,2,Lodgepole Pine,0,0
30.69447,-27.611128,2,Lodgepole Pine,0,0
24.871141,27.782843,2,Lodgepole Pine,0,0
-22.406225,25.94631,1,Spruce/Fir,1,1
42.02679,21.525002,2,Lodgepole Pine,0,0
4.56437,-48.73738,1,Spruce/Fir,1,1
5.839451,-55.025814,2,Lodgepole Pine,1,1
68.11812,44.434044,2,Lodgepole Pine,0,0
34.41941,48.44378,2,Lodgepole Pine,0,0
-8.571328,-41.672203,2,Lodgepole Pine,1,1
-1.8314947,-62.480194,2,Lodgepole Pine,1,1
-8.581113,-40.083176,2,Lodgepole Pine,1,1
-39.571987,5.02118,1,Spruce/Fir,1,0
54.105656,-30.05035,1,Spruce/Fir,0,0
-52.11573,-48.695694,2,Lodgepole Pine,1,1
-3.91118,40.877155,2,Lodgepole Pine,1,1
-31.954277,52.92809,2,Lodgepole Pine,1,1
25.32473,9.882334,2,Lodgepole Pine,0,0
13.306827,-11.022555,1,Spruce/Fir,0,0
-42.69302,-49.089928,2,Lodgepole Pine,1,1
-36.038883,54.317493,3,Ponderosa Pine,1,1
23.99557,-63.84457,1,Spruce/Fir,0,0
-59.593132,-25.0027,2,Lodgepole Pine,1,1
-5.1910825,31.35962,2,Lodgepole Pine,1,1
70.92973,35.12722,3,Ponderosa Pine,0,0
47.940586,-31.976606,2,Lodgepole Pine,0,0
5.838541,-0.80322605,2,Lodgepole Pine,1,1
-0.20056021,-37.282658,2,Lodgepole Pine,1,1
20.430206,-20.58802,1,Spruce/Fir,0,0
-27.963488,0.8583256,2,Lodgepole Pine,1,1
29.639662,40.00154,2,Lodgepole Pine,0,0
-26.51203,-12.324356,1,Spruce/Fir,1,1
28.212664,53.432274,2,Lodgepole Pine,0,0
-7.9364443,-58.738705,2,Lodgepole Pine,1,1
-23.435593,15.635113,7,Krummholz,1,1
24.5138,40.709396,2,Lodgepole Pine,0,0
27.882072,13.399848,1,Spruce/Fir,0,0
-23.799688,5.5076213,1,Spruce/Fir,1,1
-6.131083,-40.90959,2,Lodgepole Pine,1,1
-22.366846,-45.90034,2,Lodgepole Pine,1,1
-7.2417755,-47.016182,2,Lodgepole Pine,1,1
1.018411,46.152866,2,Lodgepole Pine,1,1
-8.75175,-37.30428,2,Lodgepole Pine,1,1
-41.803425,20.468634,1,Spruce/Fir,1,1
0.87618035,-38.20771,1,Spruce/Fir,1,1
33.67129,-21.054039,2,Lodgepole Pine,0,0
-37.377506,-57.354782,2,Lodgepole Pine,1,1
58.188557,43.68412,6,Douglas-fir,0,0
-35.483685,4.932022,1,Spruce/Fir,1,0
6.2859344,12.326258,2,Lodgepole Pine,1,0
17.94357,-45.867867,2,Lodgepole Pine,0,0
-21.554789,73.774,2,Lodgepole Pine,1,1
-15.069379,-40.879795,1,Spruce/Fir,1,1
-9.258308,55.32907,5,Aspen,1,1
35.798,20.150421,2,Lodgepole Pine,0,0
26.754456,-46.998417,2,Lodgepole Pine,0,0
15.350844,17.777033,2,Lodgepole Pine,0,0
-8.855893,-63.06829,2,Lodgepole Pine,1,1
-7.611661,-18.395567,1,Spruce/Fir,1,1
-34.415924,66.09737,3,Ponderosa Pine,1,1
54.864407,8.252676,1,Spruce/Fir,0,0
8.432029,19.018257,1,Spruce/Fir,1,0
-16.395176,-49.079468,2,Lodgepole Pine,1,1
-9.771028,-10.781215,1,Spruce/Fir,1,1
-42.851162,-23.408264,2,Lodgepole Pine,1,1
-9.342495,-13.041009,2,Lodgepole Pine,1,1
-4.402638,-28.51872,1,Spruce/Fir,1,1
39.846775,-40.79295,2,Lodgepole Pine,0,0
-9.611744,-65.86149,2,Lodgepole Pine,1,1
-4.9226527,-61.387486,1,Spruce/Fir,1,1
54.727848,20.329441,2,Lodgepole Pine,0,0
25.271864,9.68569,2,Lodgepole Pine,0,0
-37.88171,18.196302,2,Lodgepole Pine,1,0
-1.9776399,6.278871,1,Spruce/Fir,1,1
-23.742188,52.25728,2,Lodgepole Pine,1,1
-33.766247,19.662195,2,Lodgepole Pine,1,1
-9.94082,-25.853489,1,Spruce/Fir,1,1
1.4823617,-9.576301,1,Spruce/Fir,1,1
-9.312872,-70.69604,1,Spruce/Fir,1,1
72.018684,43.017704,3,Ponderosa Pine,0,0
-42.7833,-30.481932,2,Lodgepole Pine,1,1
-29.774086,-77.269615,2,Lodgepole Pine,1,1
-3.6017697,-26.688324,2,Lodgepole Pine,1,1
-20.47166,33.230076,1,Spruce/Fir,1,1
-9.069267,-69.12216,2,Lodgepole Pine,1,1
-26.04288,77.4074,3,Ponderosa Pine,1,1
21.743591,-39.257603,2,Lodgepole Pine,0,0
-27.253498,57.685787,2,Lodgepole Pine,1,1
-33.06894,-23.140905,2,Lodgepole Pine,1,0
74.284134,40.56846,3,Ponderosa Pine,0,0
-31.190521,29.40322,1,Spruce/Fir,1,1
-56.135002,-45.963512,2,Lodgepole Pine,1,1
-50.512444,-10.575474,2,Lodgepole Pine,1,1
13.713961,25.188364,1,Spruce/Fir,1,0
0.044206504,44.955612,2,Lodgepole Pine,1,1
41.314632,-1.6170118,1,Spruce/Fir,0,0
-33.271755,74.38638,3,Ponderosa Pine,1,1
11.846578,54.47421,3,Ponderosa Pine,1,1
-43.267765,-16.959164,1,Spruce/Fir,1,1
2.7556505,-43.122826,2,Lodgepole Pine,1,1
16.985209,24.935385,2,Lodgepole Pine,1,0
-51.356846,-42.28293,2,Lodgepole Pine,1,1
-34.603092,-31.395044,2,Lodgepole Pine,1,1
-6.656922,26.311079,2,Lodgepole Pine,1,1
-7.594063,23.115294,1,Spruce/Fir,1,1
6.527322,26.088762,1,Spruce/Fir,1,0
13.516965,27.967682,1,Spruce/Fir,0,0
29.51858,-33.128643,1,Spruce/Fir,0,0
27.24605,44.29628,2,Lodgepole Pine,0,0
29.279877,12.029256,2,Lodgepole Pine,0,0
-47.979454,-6.663427,1,Spruce/Fir,1,1
29.798992,13.509989,1,Spruce/Fir,0,0
-12.762543,-52.679672,1,Spruce/Fir,1,1
52.497093,10.37895,1,Spruce/Fir,0,0
0.49795333,50.597404,6,Douglas-fir,0,0
42.53961,12.645624,1,Spruce/Fir,0,0
13.819994,25.739847,2,Lodgepole Pine,1,0
-6.8437705,-61.986416,2,Lodgepole Pine,1,1
-3.4821086,-21.88161,1,Spruce/Fir,1,1
-18.804707,51.788464,2,Lodgepole Pine,1,1
-30.745388,21.011328,2,Lodgepole Pine,1,1
25.36701,53.706642,2,Lodgepole Pine,0,0
42.567028,10.313594,7,Krummholz,0,0
52.456287,22.45728,1,Spruce/Fir,0,0
-44.281216,-52.640514,2,Lodgepole Pine,1,1
-11.986794,-79.0108,1,Spruce/Fir,1,1
-29.615597,-75.442566,2,Lodgepole Pine,1,1
-29.332588,52.53821,6,Douglas-fir,1,1
34.530212,1.0717758,2,Lodgepole Pine,0,0
29.821548,-0.5747884,1,Spruce/Fir,0,0
26.531488,-49.61711,2,Lodgepole Pine,0,0
-34.60743,30.009655,1,Spruce/Fir,1,1
-18.939936,38.338085,2,Lodgepole Pine,1,1
-17.664948,77.850586,4,Cottonwood/Willow,1,1
-8.615873,9.505793,1,Spruce/Fir,1,1
-17.527704,43.248352,1,Spruce/Fir,1,1
-1.9778562,51.145653,2,Lodgepole Pine,1,1
-37.695515,-6.468168,1,Spruce/Fir,1,1
32.506844,0.72239715,1,Spruce/Fir,0,0
25.39729,39.53921,2,Lodgepole Pine,0,0
20.212383,-54.163857,2,Lodgepole Pine,0,0
41.811527,22.592922,2,Lodgepole Pine,0,0
-15.794246,-67.14957,1,Spruce/Fir,1,1
48.839867,-36.619247,2,Lodgepole Pine,0,0
-26.608128,19.704716,1,Spruce/Fir,1,1
-15.9566,-67.43886,1,Spruce/Fir,1,1
-4.145065,-77.564705,2,Lodgepole Pine,1,1
20.178658,54.686302,2,Lodgepole Pine,0,0
-13.7662945,-65.38099,1,Spruce/Fir,1,1
8.504558,-32.299004,1,Spruce/Fir,1,1
43.30612,-22.36486,2,Lodgepole Pine,0,0
55.76136,10.5463705,1,Spruce/Fir,0,0
-35.33729,36.91495,2,Lodgepole Pine,1,1
21.141392,-39.803905,2,Lodgepole Pine,0,0
-31.192764,53.683884,2,Lodgepole Pine,1,1
-43.02159,-11.657809,2,Lodgepole Pine,1,1
-45.64968,40.95935,2,Lodgepole Pine,1,1
-42.420166,-21.802454,1,Spruce/Fir,1,1
-1.9940037,1.2039233,1,Spruce/Fir,1,1
-46.410664,-24.019493,2,Lodgepole Pine,1,1
-22.631975,22.042019,1,Spruce/Fir,1,1
30.536232,-40.263992,2,Lodgepole Pine,0,0
-53.77679,-50.403046,2,Lodgepole Pine,1,1
-1.4065169,53.144436,2,Lodgepole Pine,1,1
-46.39618,27.167776,1,Spruce/Fir,1,1
-43.768654,-8.844037,1,Spruce/Fir,1,1
-24.29013,-67.70461,5,Aspen,1,1
15.297515,25.571222,2,Lodgepole Pine,1,0
1.1467314,14.652565,1,Spruce/Fir,1,0
29.919506,28.259394,1,Spruce/Fir,0,0
-4.839285,-47.695805,2,Lodgepole Pine,1,1
-46.4149,-48.238087,2,Lodgepole Pine,1,1
28.505247,46.521965,2,Lodgepole Pine,0,0
-42.42421,38.61212,2,Lodgepole Pine,1,1
10.960324,30.348537,7,Krummholz,1,0
8.63558,48.62059,2,Lodgepole Pine,1,1
-39.614403,-51.503605,2,Lodgepole Pine,1,1
50.04353,25.606153,2,Lodgepole Pine,0,0
-1.323659,56.243458,3,Ponderosa Pine,1,1
