TSNE-1,TSNE-2,Target
-35.569332,33.62521,Enrolled
-6.004166,23.428633,Graduate
40.330326,-20.361576,Enrolled
45.384525,-14.770809,Graduate
17.88147,31.080572,Dropout
49.434868,-45.650597,Graduate
12.53707,1.4550486,Enrolled
14.396461,-61.06899,Graduate
-20.07065,-18.406837,Enrolled
6.896453,-64.81746,Dropout
43.819378,-16.645327,Graduate
-10.949055,-75.12529,Enrolled
37.83983,18.672266,Enrolled
25.303122,-13.918523,Dropout
-10.727567,-21.6893,Graduate
14.73186,-41.13,Graduate
13.3343935,-6.7986374,Graduate
33.51187,71.854126,Dropout
24.342037,-34.143707,Dropout
-26.22338,55.58328,Dropout
17.455206,28.954872,Dropout
-42.31756,18.772964,Dropout
-31.93824,-26.032692,Enrolled
24.249344,-25.221714,Graduate
-31.203913,33.802303,Dropout
-19.644001,55.28574,Dropout
-6.459204,-6.9774866,Graduate
41.796673,-12.143511,Graduate
-5.520756,-50.03461,Graduate
-11.823934,-74.46629,Dropout
-7.5835943,-44.785603,Dropout
13.537644,-23.690987,Graduate
-10.723944,-45.50946,Graduate
-4.9417696,51.29569,Enrolled
-52.78621,5.2545333,Graduate
-5.0947676,-34.375603,Dropout
2.6020577,-3.4334319,Enrolled
-1.1527848,-8.603816,Enrolled
12.803535,-57.67021,Graduate
-1.2332417,-45.396835,Graduate
26.30734,-15.307201,Dropout
55.32739,-48.927254,Graduate
39.63853,17.32005,Dropout
-13.296347,18.444548,Graduate
-7.0631785,-46.17875,Graduate
41.09164,17.502956,Graduate
-27.782993,33.139492,Enrolled
-8.293377,-3.301678,Enrolled
13.867903,-4.8445473,Graduate
-14.088346,-73.935875,Graduate
-34.565968,4.0818806,Dropout
22.810642,-30.27754,Graduate
-10.597691,59.190704,Graduate
24.777702,75.404205,Graduate
40.011097,12.6942,Graduate
-53.884407,49.219013,Dropout
0.6615646,-31.489157,Graduate
-36.274147,59.689854,Enrolled
-16.45195,60.19736,Dropout
-14.101411,-17.319897,Enrolled
43.737373,-10.631864,Graduate
-44.1938,18.383493,Dropout
-35.023834,-25.439953,Enrolled
17.765293,-6.9854784,Graduate
-27.370611,33.051353,Enrolled
52.282536,-48.991543,Enrolled
-15.271531,-75.21585,Graduate
-62.31805,10.388609,Graduate
-42.12184,58.65307,Dropout
-0.21918464,52.964138,Dropout
45.96309,-41.413624,Dropout
25.874874,3.0344825,Graduate
1.0101501,57.098,Graduate
-5.5311685,50.326267,Dropout
-10.478079,2.5097826,Enrolled
-10.950643,-22.94348,Graduate
-11.288137,-28.195704,Graduate
-13.800737,21.656803,Graduate
24.666113,69.289635,Dropout
-42.86582,22.375994,Dropout
-25.532036,-0.3618024,Dropout
-48.226093,24.088175,Dropout
5.0871844,-32.4126,Graduate
-22.614216,11.1025,Dropout
-39.222244,9.587668,Dropout
29.209398,-13.088569,Graduate
-13.8843975,22.05906,Dropout
-38.481228,29.044538,Dropout
-59.38883,13.448257,Dropout
-21.084154,50.30956,Dropout
-1.7375705,-29.967056,Graduate
-2.8022263,-8.400648,Graduate
-37.087116,30.032673,Dropout
-36.248386,34.979088,Dropout
-3.451834,-50.828655,Graduate
-20.153872,4.4015503,Enrolled
-26.884356,-24.748322,Dropout
-28.893482,1.9247962,Dropout
-16.004938,-14.41465,Graduate
23.236866,71.249405,Graduate
8.572108,-16.958143,Graduate
8.324638,-44.682476,Dropout
-16.524704,-2.2762494,Dropout
0.34467173,-0.031554915,Graduate
-27.228403,-25.294636,Enrolled
27.652588,75.4409,Graduate
-12.375325,-68.76946,Dropout
26.889042,69.60635,Enrolled
-11.868286,17.752121,Dropout
-42.853287,59.659252,Dropout
6.836013,28.045073,Dropout
0.0148801515,8.174311,Enrolled
-3.61444,19.100204,Dropout
-16.08268,-10.451918,Dropout
4.4456944,31.24925,Dropout
-4.79126,48.384975,Dropout
19.205692,37.769375,Graduate
0.99151677,57.928036,Dropout
6.645051,-16.68197,Graduate
18.386427,16.129086,Enrolled
-41.057606,37.710968,Enrolled
29.315676,72.221565,Graduate
-39.740105,14.754371,Dropout
3.9857066,4.112382,Dropout
33.28025,-20.219757,Dropout
3.760275,2.8054805,Enrolled
48.716854,7.144184,Graduate
35.618694,26.256355,Enrolled
-25.43505,-19.932898,Graduate
-62.836708,6.2328463,Dropout
0.9004799,31.673565,Dropout
6.548684,56.153484,Dropout
-28.656345,30.257982,Dropout
-59.1694,5.083704,Dropout
46.922512,-43.815586,Dropout
22.187687,-10.00356,Graduate
13.022223,13.743578,Dropout
-19.081526,-9.828999,Dropout
-24.128094,34.88055,Enrolled
19.98326,5.761638,Enrolled
-55.166332,47.307747,Enrolled
45.794727,-17.18523,Graduate
17.612818,-61.728638,Graduate
6.032173,36.294926,Dropout
-25.12262,6.411993,Dropout
20.893005,-7.0111628,Graduate
-0.6721239,-11.142903,Enrolled
-59.17827,2.7475588,Dropout
-34.429005,-17.539291,Dropout
24.07673,73.0895,Dropout
26.185333,-11.4977665,Enrolled
32.589733,73.103065,Graduate
-56.328114,47.74314,Enrolled
-24.405159,10.909821,Dropout
47.435844,15.035276,Enrolled
29.037384,22.809551,Graduate
-58.00247,10.312977,Enrolled
48.430313,-44.15359,Graduate
-48.55295,1.5908796,Dropout
19.803785,68.78631,Dropout
21.613941,69.74454,Dropout
-39.17542,37.76751,Dropout
-2.7690723,57.61267,Graduate
-15.208433,-68.44597,Graduate
50.044224,-43.621372,Graduate
-51.80685,-0.93361497,Dropout
11.126744,-23.55131,Graduate
2.3733017,-1.1440815,Graduate
-52.6174,46.61406,Dropout
-11.292932,11.36549,Enrolled
-10.418623,-20.291105,Graduate
41.111874,0.848487,Graduate
34.195847,-11.888427,Graduate
-29.96769,-7.0540004,Dropout
14.18196,-53.783367,Dropout
-11.310267,-23.400858,Graduate
27.729958,72.57384,Graduate
-7.182713,-0.8316255,Graduate
-28.194529,30.167791,Dropout
-19.28877,-66.445816,Enrolled
-24.34317,39.162815,Graduate
-22.223534,-2.9431238,Dropout
-19.98,50.62003,Dropout
2.1320903,52.202618,Graduate
-8.407472,-49.543617,Graduate
11.760228,41.54131,Dropout
35.642136,-11.390179,Enrolled
47.68145,6.0467577,Enrolled
-12.841939,60.276806,Dropout
40.32369,-29.414026,Dropout
14.653736,18.90088,Enrolled
28.038046,72.16834,Dropout
27.482748,71.855255,Enrolled
15.748692,-26.603142,Graduate
7.244506,-53.041298,Graduate
25.10467,26.916042,Dropout
-22.869738,18.567696,Dropout
33.83406,-11.606566,Graduate
9.341068,-54.954697,Graduate
32.869022,-20.12166,Enrolled
-2.2911863,-48.406,Graduate
47.338097,8.938881,Graduate
29.50476,69.61427,Dropout
-12.065629,14.072197,Enrolled
-5.534447,2.6926181,Dropout
-16.826792,15.589304,Enrolled
25.984354,71.10329,Enrolled
8.613624,2.0473042,Graduate
34.56494,72.714096,Dropout
27.351791,-13.186253,Dropout
-66.05616,-18.283295,Enrolled
-6.1759057,2.4379747,Dropout
-17.972557,-12.094882,Enrolled
12.645907,-43.23879,Dropout
50.560196,-44.69414,Graduate
15.398636,-41.325817,Graduate
-67.69931,-18.66744,Dropout
27.364128,-15.032553,Graduate
11.715371,-35.48402,Graduate
-4.250472,-76.566795,Dropout
46.190914,26.160334,Graduate
26.408688,-35.789238,Enrolled
-0.45624077,31.854763,Dropout
-9.391027,-69.77843,Enrolled
-12.075475,21.972141,Dropout
-18.02501,-12.185328,Graduate
44.93292,-14.460404,Graduate
-18.110523,-45.776485,Dropout
31.639305,78.85185,Enrolled
4.368554,48.14107,Graduate
25.470938,11.671508,Graduate
16.66829,33.878006,Graduate
46.46176,11.734229,Graduate
-41.95164,58.447906,Enrolled
15.219537,-64.18353,Graduate
10.062598,-3.7734487,Graduate
42.68714,-28.332855,Graduate
-20.055258,7.7951236,Dropout
-34.658794,-6.446073,Graduate
33.120224,2.2988207,Graduate
31.780664,-28.407656,Graduate
47.847355,4.649146,Graduate
33.050003,12.316572,Enrolled
-11.213733,6.847687,Dropout
15.530244,-64.00653,Graduate
-73.663994,23.00845,Dropout
9.099666,57.53873,Graduate
11.9781065,16.57841,Enrolled
-9.058445,-22.97199,Graduate
34.912075,71.059166,Enrolled
-4.4899077,-42.808228,Graduate
30.288284,77.874855,Graduate
29.822098,8.305561,Graduate
53.63834,-43.7642,Graduate
-18.818748,32.793667,Graduate
35.12887,74.00181,Enrolled
-17.033306,12.144886,Dropout
39.153954,15.522939,Graduate
27.11149,2.7370906,Graduate
-6.7559724,-27.89142,Graduate
-13.589397,-70.59747,Dropout
-53.68389,4.3007836,Enrolled
-35.698856,38.85524,Dropout
3.344414,28.639801,Dropout
-67.811005,-16.835897,Graduate
40.528687,17.933256,Graduate
33.370735,33.760635,Graduate
74.59436,-10.951741,Graduate
34.529507,72.58385,Graduate
-62.03918,11.059934,Graduate
23.226046,-8.6835165,Graduate
-9.257571,-15.41268,Graduate
72.70975,-12.58311,Graduate
-2.5840302,-42.606434,Dropout
-4.607007,-5.6767726,Graduate
25.976738,-16.995022,Graduate
-16.60931,15.886022,Dropout
-73.84903,23.610159,Enrolled
-31.450548,26.529789,Dropout
-15.289562,16.378422,Graduate
-45.837234,19.956816,Dropout
1.2878319,4.8844633,Dropout
-0.0051851454,52.93925,Dropout
-31.068739,-14.75573,Dropout
-73.94429,23.744844,Graduate
-2.008559,6.3208046,Enrolled
-17.962996,-66.17515,Graduate
45.071808,-44.994427,Dropout
-20.155725,-0.7831144,Dropout
52.156063,-46.517,Dropout
-11.650244,21.210566,Dropout
-60.71849,8.982196,Dropout
-18.02578,-16.104424,Graduate
2.7048876,1.4928771,Enrolled
-0.38862625,-13.009639,Graduate
33.316154,15.468571,Dropout
34.552757,-25.095734,Enrolled
5.2806582,29.240473,Enrolled
-8.87179,17.440233,Dropout
-23.024206,-3.9798715,Dropout
11.999705,-21.398306,Graduate
-28.095911,-20.524046,Dropout
-32.497536,-29.019258,Graduate
-15.8490925,23.664206,Graduate
-31.337803,13.45645,Dropout
21.683722,-18.282686,Dropout
21.443829,7.6685963,Graduate
20.761501,65.41996,Dropout
-31.962349,-19.111172,Dropout
-18.57997,1.6066126,Dropout
-57.871334,45.72146,Dropout
-34.62304,-17.35968,Enrolled
27.608385,64.61557,Dropout
-14.79959,23.557066,Graduate
-32.347298,-17.262468,Dropout
-4.879222,0.75001436,Dropout
13.19855,14.449814,Enrolled
-72.78414,24.69415,Dropout
-57.08335,46.496902,Dropout
7.7167983,1.6409216,Dropout
9.144067,-27.157019,Dropout
29.869795,67.80353,Dropout
-33.051945,26.419601,Dropout
-16.42174,-70.11635,Graduate
12.566497,48.044773,Graduate
5.9342384,49.66007,Graduate
-46.599747,-48.03516,Graduate
7.6274314,50.903233,Dropout
-3.506641,24.588535,Graduate
-49.22142,22.640446,Dropout
-3.9106162,7.366477,Dropout
-2.9092147,-32.045418,Graduate
-22.256037,-4.0165844,Enrolled
32.824413,22.818876,Enrolled
50.044395,13.411619,Graduate
-16.393152,-6.7394886,Dropout
20.880068,-1.5043243,Dropout
-22.763557,-5.3652587,Enrolled
-8.691174,-18.748466,Graduate
20.920965,43.804546,Enrolled
9.862619,22.984564,Dropout
-6.7582808,19.767666,Graduate
13.630109,-6.9150515,Graduate
17.099628,18.644358,Graduate
39.714417,-33.2735,Dropout
21.1558,-65.80359,Graduate
-1.8802931,-28.028725,Graduate
35.50464,28.077147,Graduate
15.071716,-13.260086,Graduate
5.796643,-0.66389626,Graduate
-50.403046,4.7925973,Dropout
20.769144,-54.5364,Dropout
-28.218138,33.864582,Graduate
18.326515,-20.283003,Graduate
37.406445,68.17979,Enrolled
-28.019295,28.712395,Dropout
-1.7320805,54.545273,Graduate
-22.638832,48.794647,Dropout
22.837803,3.566572,Graduate
17.008093,-31.58973,Graduate
22.766182,-36.824856,Graduate
-9.885515,-31.666994,Graduate
39.650257,-24.174007,Graduate
-28.600243,15.560894,Dropout
42.374233,17.190023,Enrolled
42.52599,-28.548822,Dropout
25.43572,68.76123,Dropout
31.15388,70.33332,Graduate
20.020243,-47.699646,Graduate
-59.073673,2.1227992,Dropout
20.887392,-37.32538,Graduate
30.818937,3.662524,Dropout
23.43562,67.03071,Graduate
8.211653,9.344678,Graduate
33.097202,69.92293,Enrolled
16.656158,18.308914,Enrolled
40.414185,14.651589,Graduate
42.89183,-24.308203,Graduate
4.323797,-26.132113,Graduate
13.847653,-8.494689,Enrolled
11.471796,46.627724,Dropout
27.568905,70.87952,Enrolled
-69.51201,-16.414238,Dropout
25.431831,-42.215435,Dropout
27.7743,67.411606,Enrolled
-33.59386,14.701418,Dropout
5.09007,-34.328228,Graduate
27.499647,67.812965,Dropout
-30.91955,7.2966876,Dropout
-6.7456,-52.829975,Dropout
-13.902822,-2.6927407,Dropout
49.830845,6.32837,Graduate
10.220926,-2.15849,Graduate
8.965664,16.185616,Dropout
-12.276959,-11.4776745,Graduate
-58.18865,44.60975,Dropout
9.840149,-18.98829,Dropout
-10.210547,-30.76075,Graduate
-40.866222,62.6433,Graduate
4.5216208,36.573124,Graduate
-31.046602,-28.212118,Dropout
-8.569702,50.424454,Dropout
37.100777,-23.751732,Graduate
-59.241344,16.06607,Graduate
12.452659,52.17439,Dropout
-0.58704907,35.047375,Dropout
-14.010207,-28.687887,Enrolled
-31.194836,21.815111,Dropout
-2.0884638,50.790928,Graduate
12.392503,47.27757,Graduate
9.831,29.179289,Graduate
45.59638,-7.5732617,Enrolled
16.151474,-34.300365,Dropout
0.33746997,57.14026,Graduate
-11.212275,6.7717915,Dropout
-7.192714,27.371029,Dropout
28.52022,65.48735,Enrolled
-19.64477,4.81688,Dropout
-19.202703,-73.62615,Graduate
26.224594,71.48513,Dropout
1.0977519,2.9040163,Enrolled
-10.684508,18.406343,Dropout
-53.624043,4.243241,Dropout
26.625687,74.00461,Graduate
0.025617357,1.9764875,Dropout
24.413002,1.4918629,Dropout
41.93521,-12.043039,Graduate
-15.178094,-15.861812,Enrolled
-3.7608347,48.40901,Enrolled
-10.108489,8.904522,Dropout
11.247051,-1.6374964,Graduate
5.0744777,31.77771,Dropout
1.4374163,10.030773,Dropout
-30.463472,-15.45179,Dropout
-28.202295,-18.57621,Dropout
-18.516005,20.855732,Dropout
-13.651408,-20.21121,Enrolled
22.497177,-39.197716,Enrolled
-51.92988,-0.18093738,Dropout
-24.64789,-28.663252,Dropout
4.1537967,13.10837,Graduate
-57.6309,44.70612,Dropout
-22.59748,-8.834918,Dropout
3.7192748,9.618489,Dropout
-36.857903,10.012064,Dropout
40.08187,-28.647743,Graduate
-30.31797,25.919634,Dropout
-54.406067,49.114532,Dropout
-18.480612,1.4427052,Dropout
-2.0970695,56.554283,Dropout
8.052232,28.869003,Dropout
48.977085,14.491522,Graduate
-23.787836,-2.8019342,Graduate
-62.737602,12.949079,Graduate
-9.981928,9.107977,Dropout
-31.902048,34.661945,Dropout
-53.129623,4.044594,Dropout
-5.744152,-51.453495,Dropout
-10.248708,-48.313183,Graduate
2.372802,-30.69211,Graduate
-34.872276,11.488097,Dropout
14.896061,-15.829032,Dropout
-14.5154705,1.7238176,Dropout
6.8785486,-9.571008,Graduate
28.22564,68.9662,Graduate
-39.13027,10.615848,Dropout
2.5426803,-1.107869,Graduate
-18.746782,-24.735462,Graduate
5.6173477,0.13413797,Graduate
-48.35756,-50.736397,Dropout
-36.991055,13.879176,Dropout
17.064802,29.684902,Dropout
11.190979,-11.823359,Dropout
73.67086,-11.404487,Graduate
5.8455048,-0.85163075,Graduate
-39.64927,33.004795,Graduate
51.84356,-44.85926,Graduate
9.677479,-29.501936,Graduate
-28.779886,13.740146,Dropout
16.415295,-37.82702,Graduate
-18.42069,58.782043,Graduate
-13.35836,-36.166195,Graduate
-6.4847302,-6.904043,Enrolled
-47.80144,-46.721996,Enrolled
24.716585,2.789144,Graduate
11.756221,-27.693409,Graduate
-6.251458,-1.7070508,Enrolled
17.031824,-56.66235,Enrolled
44.7269,-25.48805,Graduate
-38.98241,59.55931,Dropout
-67.831535,-17.870333,Enrolled
-8.960961,-27.621338,Graduate
46.544777,-43.12956,Enrolled
-6.9360967,-28.309334,Graduate
-44.812572,26.87955,Graduate
-17.210209,56.947235,Enrolled
44.143562,-21.360014,Graduate
36.744488,-20.018631,Enrolled
-46.402493,20.418118,Enrolled
-42.704655,20.499659,Dropout
-19.026714,-71.53077,Dropout
-38.17392,60.827065,Graduate
-2.0056949,-33.36241,Graduate
26.509436,-35.831234,Enrolled
-13.419345,-36.60348,Graduate
-19.892826,2.5246265,Dropout
10.039654,0.268476,Enrolled
23.086819,79.12409,Graduate
15.12526,-55.87767,Graduate
9.780233,26.140503,Graduate
-11.43852,56.359848,Dropout
-23.277388,-23.27776,Graduate
-19.535294,34.53902,Graduate
9.492002,9.503276,Graduate
-13.3508215,-5.668038,Enrolled
18.082827,-16.727678,Graduate
55.77827,-49.702328,Graduate
12.58514,-64.43891,Graduate
21.276846,-29.976185,Graduate
-40.693813,64.19176,Graduate
33.38901,36.542194,Enrolled
75.27095,-10.176774,Enrolled
56.259247,-44.649017,Graduate
-18.408918,-43.41918,Dropout
-33.011913,-0.72644585,Graduate
-8.054163,-9.45228,Enrolled
73.584854,-10.710822,Graduate
21.84499,-3.903228,Graduate
11.605856,46.71864,Graduate
-29.350704,-22.876862,Enrolled
6.699387,-40.76907,Dropout
-3.3882825,-15.519739,Enrolled
-17.37538,-19.143068,Dropout
39.928993,-21.253832,Enrolled
3.6240904,-24.600698,Graduate
54.935596,-42.266724,Graduate
-46.630444,21.181974,Enrolled
-52.18322,4.2589064,Dropout
42.587498,16.836931,Graduate
-72.25667,23.021404,Dropout
-72.26873,22.999569,Dropout
-10.938192,-42.401497,Graduate
-0.79207706,18.59146,Graduate
8.743567,-62.41694,Dropout
-46.58665,25.78152,Graduate
-27.501926,-14.268541,Graduate
33.8166,0.4214326,Dropout
-18.978374,53.129635,Dropout
-11.2388735,-72.33929,Graduate
23.500952,11.608489,Graduate
29.548815,18.712132,Dropout
-50.91282,3.5845582,Dropout
40.39173,-22.590357,Graduate
33.396446,6.9442115,Graduate
23.132887,-62.881287,Graduate
29.41588,-2.3454475,Graduate
-36.343624,5.4501333,Dropout
-0.1350893,58.91974,Graduate
38.066593,-18.835659,Graduate
33.373055,36.587337,Graduate
-34.069656,13.878834,Dropout
48.23849,-18.038425,Graduate
26.31988,76.74509,Dropout
5.151406,-14.134951,Enrolled
34.494495,67.00621,Graduate
23.835526,79.34149,Graduate
26.143818,-13.118358,Graduate
-1.8851616,-23.263216,Graduate
-27.932886,33.003075,Graduate
46.673492,-19.864445,Graduate
22.466085,4.6892576,Graduate
14.0435505,-60.241882,Graduate
19.387125,-63.317135,Graduate
14.021731,-10.802624,Graduate
18.936255,-10.462005,Graduate
-33.15725,63.068787,Enrolled
-14.89166,-78.17372,Graduate
20.910267,21.88041,Graduate
18.38459,-16.729446,Graduate
23.908339,-37.185425,Graduate
-34.46973,9.061077,Dropout
-11.830461,-14.312207,Graduate
-9.641655,-39.215794,Graduate
16.962273,-20.569284,Graduate
32.274746,3.8469129,Graduate
-1.1411154,51.106564,Graduate
-67.10563,-19.87049,Graduate
-2.3356524,-15.57369,Dropout
20.324999,-42.79676,Graduate
-48.430702,-18.293491,Graduate
34.931828,28.227482,Graduate
-40.13003,30.782993,Dropout
-1.539674,-3.3898277,Dropout
-44.404724,59.882355,Graduate
-32.88327,63.037563,Dropout
-11.068983,-74.13617,Dropout
-35.88107,18.626423,Dropout
9.642185,18.245623,Dropout
-54.50015,11.63865,Graduate
-12.121029,-26.393738,Graduate
-2.6151433,-34.22817,Graduate
-49.413845,18.67483,Dropout
26.046047,74.69042,Graduate
-21.493496,-0.6793976,Dropout
-19.219425,-7.6965094,Dropout
45.697926,-42.07568,Dropout
-54.307644,4.0325623,Dropout
-30.949045,-25.4736,Enrolled
-69.75962,-18.312002,Dropout
28.114424,-17.491154,Graduate
-4.0243444,-25.69056,Graduate
-40.000725,64.22917,Dropout
10.099064,1.4120038,Dropout
-39.810635,62.839024,Dropout
-0.4914882,-29.151142,Graduate
8.466664,-25.383867,Graduate
23.281866,-2.7487957,Dropout
-24.85653,40.502457,Graduate
-30.49607,-25.87984,Graduate
-20.086275,58.843807,Dropout
-49.95351,-30.112831,Enrolled
-40.21362,62.956264,Enrolled
4.025522,50.517166,Graduate
-13.105078,-73.06926,Dropout
-25.127821,-10.441324,Graduate
-21.145782,62.229076,Dropout
-10.205909,-15.6299095,Graduate
30.62207,36.185802,Enrolled
-8.025432,-75.86086,Graduate
-2.3086164,21.89832,Dropout
-59.302166,14.643248,Dropout
12.725035,39.8476,Dropout
3.504072,-6.494205,Graduate
15.395658,-39.92239,Enrolled
35.860886,-4.6064806,Graduate
33.865402,19.774286,Graduate
29.893959,17.364824,Graduate
17.019205,-3.0049512,Graduate
-5.621763,-45.992714,Graduate
16.049583,-23.70194,Enrolled
-13.225315,-35.256077,Graduate
-12.506164,6.8605027,Dropout
5.141559,-17.015615,Graduate
8.868573,-12.750008,Graduate
-8.741164,-27.746279,Graduate
16.787312,43.797604,Graduate
1.807588,25.906588,Dropout
9.60315,-59.8152,Graduate
-12.978862,-19.987808,Dropout
16.912771,18.236927,Enrolled
-49.09495,-46.90743,Graduate
31.208456,16.334944,Dropout
20.270985,10.437025,Graduate
-2.364277,-13.603145,Enrolled
28.003593,8.5601015,Graduate
5.2607813,-44.014656,Dropout
23.172606,22.960825,Graduate
26.94219,21.907698,Graduate
18.677856,47.3529,Graduate
-28.3291,36.06833,Graduate
1.4041754,57.590252,Enrolled
-18.237087,30.489504,Enrolled
-6.2677,-23.108036,Graduate
-24.49878,50.681232,Dropout
-0.53077775,-20.768625,Graduate
40.15584,1.7560136,Graduate
41.14525,-1.4013664,Graduate
12.799563,-24.23512,Dropout
-56.515392,10.800409,Enrolled
14.046058,-30.525253,Graduate
-8.551686,-24.242659,Graduate
-13.074565,5.3346424,Dropout
45.402992,-19.805027,Graduate
50.699383,-39.6037,Dropout
-40.4908,37.019573,Graduate
-1.2942647,-34.65194,Enrolled
-18.278019,17.389019,Dropout
7.453442,12.870523,Enrolled
34.339016,-24.51002,Enrolled
-23.512327,52.252895,Graduate
-43.328808,17.320787,Dropout
19.648697,69.54221,Dropout
-54.406746,7.205866,Graduate
-2.2059803,-24.659761,Enrolled
-8.002116,51.99753,Enrolled
2.8856897,36.616028,Dropout
-0.42874184,34.82935,Graduate
-30.437737,22.373358,Dropout
11.483024,-12.160646,Dropout
-12.248956,-44.344612,Graduate
-16.723576,58.75977,Graduate
15.995604,-61.069744,Graduate
-42.902405,60.726723,Graduate
-11.147955,57.61108,Graduate
-7.481675,-35.046593,Dropout
-6.6488247,14.937294,Dropout
-47.4922,-48.39298,Enrolled
49.7497,-47.955757,Graduate
33.02714,1.5067527,Graduate
-26.928068,-31.444918,Enrolled
14.505719,-36.78817,Graduate
-26.585718,-23.805584,Graduate
11.220535,-53.95263,Graduate
-14.963247,-74.51859,Dropout
39.150387,-18.383545,Graduate
18.230898,-26.1049,Graduate
2.2217984,-14.974208,Graduate
41.454704,-18.950758,Graduate
-35.240974,63.137493,Graduate
-35.348602,63.3936,Dropout
44.722435,10.448814,Graduate
32.337082,-13.537504,Enrolled
28.726164,1.6332614,Enrolled
7.90104,-13.321132,Graduate
23.126926,14.206633,Graduate
1.7666323,-4.650976,Graduate
55.910824,-45.648903,Graduate
18.793646,44.09906,Graduate
30.95428,-31.216192,Graduate
42.826378,47.448776,Graduate
30.65776,-1.0006794,Enrolled
2.2137756,-13.242085,Enrolled
36.394787,-6.453826,Enrolled
-20.091923,32.41593,Graduate
50.719112,-52.36425,Graduate
-11.867027,-27.056133,Graduate
54.92102,-50.51625,Graduate
3.275213,-8.987006,Graduate
35.182003,66.54377,Enrolled
-10.49629,-5.760081,Enrolled
26.928598,-39.386253,Graduate
-22.271704,31.933413,Graduate
-74.94949,24.252893,Graduate
-45.40515,23.818083,Graduate
-5.4947815,-35.59319,Dropout
21.799984,-41.496334,Graduate
-34.069138,65.817986,Dropout
-22.323238,52.825462,Dropout
-52.87945,45.938156,Graduate
-9.138247,-11.972946,Enrolled
-3.5774791,5.097098,Enrolled
-11.44208,8.072858,Dropout
-53.240547,10.0654955,Dropout
-38.81572,59.672157,Enrolled
-24.304947,-23.94306,Enrolled
0.5793443,51.619373,Graduate
7.6584854,21.346598,Graduate
-26.301792,-8.143341,Graduate
21.069239,14.26048,Graduate
-15.983051,14.991056,Enrolled
-9.468454,-6.187042,Dropout
53.90569,-39.729626,Graduate
44.447414,-20.197897,Enrolled
53.022095,-38.344505,Dropout
1.6281315,-35.78631,Graduate
-3.822389,-20.99202,Graduate
24.993956,80.12912,Graduate
-48.10132,-18.589087,Enrolled
76.04651,-10.212926,Dropout
10.228785,-36.56707,Graduate
-14.646126,25.253868,Dropout
-14.153384,-72.64407,Graduate
-19.752748,31.519192,Enrolled
4.4460874,-28.793854,Graduate
0.18544762,-40.16371,Graduate
-16.168179,0.25126576,Dropout
51.35608,-46.530342,Enrolled
24.103941,-40.14472,Enrolled
-25.64079,-28.024147,Enrolled
0.09219226,-35.293945,Graduate
21.075607,-34.798656,Graduate
2.0478342,-13.290237,Graduate
44.384216,-15.957923,Graduate
7.4196706,12.853421,Enrolled
3.786938,-32.78689,Graduate
13.325352,-65.08601,Graduate
-10.394299,-2.7964604,Enrolled
-34.939533,6.8469667,Dropout
22.960653,24.592556,Dropout
27.051105,2.8041496,Graduate
24.634632,-40.729755,Graduate
-25.793623,28.097261,Enrolled
35.051243,6.336119,Enrolled
-40.5302,34.12599,Graduate
-12.941411,-5.572843,Graduate
5.7605953,51.72999,Graduate
-5.714285,49.9328,Dropout
35.999626,69.85504,Enrolled
-5.561922,-35.532097,Enrolled
9.678647,-5.908845,Graduate
44.207607,-48.945744,Dropout
51.51389,-47.825783,Graduate
1.396062,-18.395124,Graduate
-10.622343,-68.336754,Graduate
-6.2791643,-12.4833355,Enrolled
0.8395227,-14.790765,Graduate
-22.554985,-21.49523,Graduate
-31.082855,-3.6884842,Graduate
-9.548835,21.232737,Enrolled
6.3711843,-29.562214,Graduate
25.922615,-40.382504,Dropout
41.123848,-15.575075,Graduate
-4.733791,-21.63433,Graduate
-7.8644376,-26.834492,Graduate
-19.158379,14.98823,Dropout
74.585754,-10.579947,Graduate
19.272257,-10.213531,Graduate
20.946426,-34.966106,Graduate
13.756836,-20.445389,Graduate
15.302313,-32.706154,Graduate
1.233803,-27.838987,Graduate
-19.566126,17.685938,Dropout
-16.405508,-60.910923,Dropout
1.2305589,-47.922253,Graduate
6.926781,-44.8469,Enrolled
13.583519,-56.271072,Graduate
11.779627,7.3138347,Dropout
17.61943,-37.596493,Graduate
16.949062,-35.052395,Graduate
4.5019445,-26.833815,Graduate
2.01416,-12.130463,Graduate
32.424255,78.5644,Graduate
-34.641987,-6.5612054,Dropout
-8.115923,-70.47715,Graduate
-42.579845,33.532143,Enrolled
2.2239854,39.395355,Dropout
39.178646,20.909187,Graduate
-23.19927,28.026947,Enrolled
-28.985184,9.335902,Dropout
52.202953,-51.40445,Graduate
-24.706434,-31.00226,Enrolled
30.267288,-25.879723,Enrolled
-6.554415,-48.034714,Graduate
18.637796,-64.93424,Enrolled
-35.01036,11.664334,Dropout
22.217278,38.438404,Graduate
16.20327,4.0293603,Graduate
-26.778833,13.2458935,Dropout
25.626965,-18.984142,Dropout
23.073729,23.724842,Enrolled
36.702473,29.390337,Dropout
-26.188328,15.909432,Dropout
-8.319571,52.50868,Dropout
-56.61683,13.330078,Graduate
-21.759985,59.530464,Dropout
-11.853345,56.93815,Graduate
-41.557938,56.45625,Dropout
14.854977,26.758114,Dropout
-38.243176,32.60843,Graduate
-26.437033,15.512282,Dropout
-15.4895935,-17.73442,Dropout
